Job_Title,Rating,Company_Name,Company_Location,State,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,SAS,Statistics,Machine_Learning,SQL,Python,Tableau,BI,AWS,GoogleCloud,Azure,Excel,Powerpoint,Lowest_Salary(1000s),Highest_Salary(1000s),Avg_Salary(1000s),Highest_salary>120K
Data Scientist,3.9,Amazon,New York, NY,"Seattle, WA",10000+ ,1994,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,1,1,1,1,0,0,0,0,0,1,0,129,210,169,1.0
Data Scientist Researcher,0.0,Edward Daniels Group,New York, NY,"New York, NY",1 to 50 ,2007,Private,IT Services,Information Technology,$1  to  $5 million (USD),Unknown,1,0,0,1,1,0,0,0,0,0,0,0,129,210,169,1.0
Data Scientist,4.8,InvenTech Info,Jersey City, NJ,"Bengaluru, India",201 to 500 ,2010,Private,IT Services,Information Technology,$1  to  $5 million (USD),Unknown,0,0,1,1,1,0,0,0,0,0,0,0,129,210,169,1.0
Data Analyst,5.0,Whip Media Group,New York, NY,"Santa Monica, CA",51 to 200 ,2016,Private,-1,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,129,210,169,1.0
Data Scientist,5.0,Blue Horizon Tek Solutions,New York, NY,"Coconut Creek, FL",1 to 50 ,1987,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,1,1,0,1,0,0,0,0,0,1,0,129,210,169,1.0
Data Scientist,3.9,"JPMorgan Chase Bank, N.A.",New York, NY,"New York, NY",10000+ ,1799,Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,0,1,1,0,1,0,0,0,0,0,0,0,129,210,169,1.0
Data Scientist,3.8,NPD,Port Washington, NY,"Port Washington, NY",1001 to 5000 ,1966,Private,Research & Development,Business Services,$100  to  $500 million (USD),Unknown,0,1,0,0,0,0,0,0,0,0,1,0,129,210,169,1.0
Data Scientist,3.3,Fujitsu,New York, NY,"MINATO-KU, Japan",10000+ ,1935,Public,-1,Information Technology,$5  to  $10 billion (USD),"Atos, Hewlett Packard Enterprise | HPE, IBM",0,0,0,1,1,0,0,1,0,1,0,0,129,210,169,1.0
Data Scientist,2.8,1-800-Flowers,New York, NY,"Carle Place, NY",1001 to 5000 ,1976,Public,Wholesale,Business Services,$1  to  $2 billion (USD),Unknown,1,1,0,1,1,1,0,0,0,0,1,0,129,210,169,1.0
Sr. Data Scientist,4.0,Flatiron Health,New York, NY,"New York, NY",501 to 1000 ,2012,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,0,1,0,0,0,0,0,0,0,129,210,169,1.0
Data Scientist,0.0,Edward Daniels Group,New York, NY,"New York, NY",1 to 50 ,2007,Private,IT Services,Information Technology,$1  to  $5 million (USD),Unknown,1,1,1,1,1,0,0,0,0,0,0,0,129,210,169,1.0
Data Scientist,3.6,MediaMath,New York, NY,"New York, NY",501 to 1000 ,2007,Private,Advertising & Marketing,Business Services,$100  to  $500 million (USD),"Criteo, AppNexus, dataxu",0,1,1,0,1,0,0,0,0,0,1,0,129,210,169,1.0
Data Scientist,3.7,Via Transportation,New York, NY,"New York, NY",501 to 1000 ,2012,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,1,1,1,1,1,0,0,0,0,0,0,129,210,169,1.0
Business Analyst,3.9,Capital One,New York, NY,"Mc Lean, VA",10000+ ,1994,Public,Banks & Credit Unions,Finance,$10+ billion (USD),"J.P. Morgan, Wells Fargo, McKinsey & Company",0,0,1,1,1,0,0,1,0,0,0,0,129,210,169,1.0
Data Scientist Manager,4.2,Gallup,New York, NY,"Washington, DC",1001 to 5000 ,1935,Private,Consulting,Business Services,Unknown / Non-Applicable,"Advisory Board, Booz Allen Hamilton, McKinsey & Company",0,1,1,0,1,0,0,0,0,0,1,0,129,210,169,1.0
Data Scientist Manager,3.5,Marsh,New York, NY,"New York, NY",10000+ ,1871,Segment,Insurance Agencies & Brokerages,Insurance,$1  to  $2 billion (USD),Unknown,0,1,1,1,1,0,0,0,0,0,1,0,129,210,169,1.0
Data Analyst,3.8,Undertone,New York, NY,"New York, NY",201 to 500 ,2001,Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"DoubleClick, Specific Media, Collective",0,0,0,1,0,1,0,0,0,0,0,0,156,254,205,1.0
Business Analyst,4.4,Simple Health,New York, NY,"New York, NY",51 to 200 ,2015,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,156,254,205,1.0
Data Analyst,3.4,City of New York,New York, NY,"New York, NY",10000+ ,1625,Government,Municipal Governments,Government,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,0,0,0,0,1,0,156,254,205,1.0
Data Scientist,3.1,Catholic Health Services of Long Island,Rockville Centre, NY,"Rockville Centre, NY",10000+ ,1997,Organization,Health Care Services & Hospitals,Health Care,$25  to  $50 million (USD),Sinai Health System,1,1,1,0,1,1,0,0,0,0,1,0,156,254,205,1.0
Data Scientist Manager,3.4,"Marsh & McLennan Companies, Inc.",New York, NY,"New York, NY",10000+ ,1871,Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),"Aon, Accenture",0,1,1,1,1,0,0,0,0,0,1,0,156,254,205,1.0
Sr. Data Scientist,4.0,Mediaocean,New York, NY,"New York, NY",501 to 1000 ,1967,Private,Enterprise Software & Network Solutions,Information Technology,$100  to  $500 million (USD),"Google, SAP, Accenture",0,1,1,0,1,0,0,0,0,0,1,0,156,254,205,1.0
Sr. Data Scientist,3.4,The Trade Desk,New York, NY,"Ventura, CA",1001 to 5000 ,2009,Public,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,1,1,0,0,1,0,0,0,0,156,254,205,1.0
Data Scientist,3.0,Samsung NEXT,New York, NY,"Mountain View, CA",201 to 500 ,2012,Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,156,254,205,1.0
Sr. Data Scientist,5.0,Landis,New York, NY,"New York, NY",1 to 50 ,2017,Private,-1,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,0,0,0,0,0,0,156,254,205,1.0
Sr. Data Scientist,4.1,NewtonX,New York, NY,"New York, NY",1 to 50 ,2017,Private,Internet,Information Technology,$10  to  $25 million (USD),Unknown,0,0,1,0,1,0,0,0,1,0,0,0,156,254,205,1.0
Sr. Data Scientist,4.5,Spot.IM,New York, NY,"New York, NY",51 to 200 ,2012,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,156,254,205,1.0
Sr. Data Scientist,4.2,Tapad,New York, NY,"New York, NY",51 to 200 ,2010,Private,Internet,Information Technology,$50  to  $100 million (USD),Unknown,0,0,1,1,1,0,0,0,1,0,0,0,156,254,205,1.0
Sr. Data Scientist,5.0,Thrasio,New York, NY,"Walpole, MA",51 to 200 ,2018,Private,Other Retail Stores,Retail,Unknown / Non-Applicable,Unknown,0,0,1,1,1,0,0,0,0,0,0,0,156,254,205,1.0
Business Analyst,3.8,Spotify,New York, NY,"Stockholm, Sweden",1001 to 5000 ,2006,Public,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,1,0,1,1,1,0,0,0,0,0,0,156,254,205,1.0
Data Scientist,4.1,NYU Langone Health,New York, NY,"New York, NY",10000+ ,1841,Hospital,Health Care Services & Hospitals,Health Care,$5  to  $10 billion (USD),"NewYork-Presbyterian Hospital, Northwell Health",0,1,1,1,1,0,0,0,0,0,1,0,156,254,205,1.0
Data Scientist,3.6,Disney Streaming Services,New York, NY,"New York, NY",501 to 1000 ,2018,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,1,1,1,1,1,1,0,0,0,0,0,0,156,254,205,1.0
Data Analyst,3.1,Vettery,New York, NY,"New York, NY",201 to 500 ,2013,Private,Internet,Information Technology,Unknown / Non-Applicable,"Hired, Indeed, AngelList",0,0,1,1,1,0,0,0,0,0,1,0,156,254,205,1.0
Data Scientist,3.4,Tapestry,New York, NY,"New York, NY",10000+ ,2017,Public,Other Retail Stores,Retail,Unknown / Non-Applicable,"Capri Holdings, LVMH, Ralph Lauren",0,1,0,1,1,0,0,1,0,1,0,0,119,147,133,1.0
Data Scientist Manager,3.6,eBay,New York, NY,"San Jose, CA",10000+ ,1995,Public,Internet,Information Technology,$10+ billion (USD),"Amazon, Apple",0,1,0,1,1,0,0,0,0,0,0,0,119,147,133,1.0
Sr. Data Scientist,4.6,Bowery Farming,New York, NY,"New York, NY",51 to 200 ,2015,Private,Food Production,Agriculture & Forestry,Unknown / Non-Applicable,Unknown,0,1,1,1,1,0,0,0,0,0,0,0,119,147,133,1.0
Data Scientist Manager,4.0,Slice (NY),New York, NY,"New York, NY",51 to 200 ,2010,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,1,1,0,1,0,0,0,0,0,0,0,119,147,133,1.0
Data Scientist,4.7,TEEMA,New York, NY,"Litchfield Park, AZ",201 to 500 ,2008,Private,Staffing & Outsourcing,Business Services,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,119,147,133,1.0
Data Scientist,4.4,Mark43,New York, NY,"New York, NY",51 to 200 ,2012,Private,Enterprise Software & Network Solutions,Information Technology,$5  to  $10 million (USD),Unknown,0,0,0,1,0,0,0,1,0,0,1,0,119,147,133,1.0
Data Analyst,3.6,MediaMath,New York, NY,"New York, NY",501 to 1000 ,2007,Private,Advertising & Marketing,Business Services,$100  to  $500 million (USD),"Criteo, AppNexus, dataxu",0,1,0,1,1,0,0,1,0,0,1,0,119,147,133,1.0
Data Scientist Manager,4.1,Rockstar Games,New York, NY,"New York, NY",1001 to 5000 ,1998,Segment,Video Games,Media,$10  to  $25 million (USD),Unknown,0,0,1,0,1,0,0,0,0,0,0,0,119,147,133,1.0
Sr. Data Scientist,3.5,Argo Group US,New York, NY,"Hamilton, Bermuda",1001 to 5000 ,1948,Public,Insurance Carriers,Insurance,$1  to  $2 billion (USD),Unknown,0,1,0,1,1,0,0,1,0,0,0,0,119,147,133,1.0
Sr. Data Scientist,4.0,AstraZeneca,New York, NY,"Cambridge, United Kingdom",10000+ ,1913,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,1,0,1,0,0,0,0,0,0,0,119,147,133,1.0
Data Analyst,3.5,FINRA,New York, NY,"Washington, DC",1001 to 5000 ,2007,Organization,Brokerage Services,Finance,$500 million  to  $1 billion (USD),Unknown,0,1,0,1,0,0,0,1,0,0,1,1,119,147,133,1.0
Data Scientist Manager,5.0,Thrasio,New York, NY,"Walpole, MA",51 to 200 ,2018,Private,Other Retail Stores,Retail,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,0,0,0,0,0,0,119,147,133,1.0
Sr. Data Scientist,4.0,Flatiron Health,New York, NY,"New York, NY",501 to 1000 ,2012,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,0,1,0,0,0,0,0,0,0,119,147,133,1.0
Data Scientist,3.5,"EDP World, Inc.",New York, NY,"New York, NY",1 to 50 ,1968,Private,Staffing & Outsourcing,Business Services,$1  to  $5 million (USD),Unknown,0,0,0,0,1,0,0,0,0,0,0,0,119,147,133,1.0
Data Scientist,3.4,Squarespace,New York, NY,"New York, NY",1001 to 5000 ,2003,Private,Internet,Information Technology,Unknown / Non-Applicable,GoDaddy,0,0,0,1,1,0,0,0,0,0,0,0,119,147,133,1.0
Sr. Data Scientist,3.6,TRANZACT,Fort Lee, NJ,"Fort Lee, NJ",1001 to 5000 ,1989,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,Unknown,0,1,1,1,1,1,1,0,0,0,1,0,119,147,133,1.0
Data Scientist,3.2,Havas Worldwide,New York, NY,"New York, NY",10000+ ,1999,Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,1,0,0,0,0,0,0,1,0,119,147,133,1.0
Data Scientist,4.7,B12,New York, NY,"New York, NY",1 to 50 ,2015,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,1,1,1,0,0,0,0,0,0,119,147,133,1.0
Sr. Data Scientist,5.0,Averity,New York, NY,"New York, NY",1 to 50 ,2014,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,0,1,0,1,0,0,0,0,0,1,0,119,147,133,1.0
Sr. Data Scientist,4.2,CyberCoders,New York, NY,"Irvine, CA",201 to 500 ,1999,Segment,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),Unknown,0,1,0,0,0,0,0,0,0,0,0,0,119,147,133,1.0
Data Scientist,3.7,GNY Insurance Companies,New York, NY,"New York, NY",201 to 500 ,1914,Private,Insurance Carriers,Insurance,$100  to  $500 million (USD),"Travelers, Chubb, Crum & Forster",0,0,0,1,1,0,0,0,0,0,1,0,119,147,133,1.0
Sr. Data Scientist,3.1,Healthfirst (New York),New York, NY,"New York, NY",1001 to 5000 ,1993,Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,"EmblemHealth, UnitedHealth Group, Aetna",0,1,1,0,0,0,0,1,0,1,0,0,119,147,133,1.0
Data Scientist,3.8,Visiting Nurse Service of New York,New York, NY,"New York, NY",10000+ ,1893,Organization,Health Care Services & Hospitals,Health Care,$2  to  $5 billion (USD),Unknown,1,1,0,1,1,0,0,0,0,0,1,0,119,147,133,1.0
Data Scientist,3.9,Point72,New York, NY,"Stamford, CT",1001 to 5000 ,2014,Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Unknown,0,0,0,1,1,1,0,0,0,0,0,0,116,152,134,1.0
Data Scientist Researcher,4.1,NYU Langone Health,New York, NY,"New York, NY",10000+ ,1841,Hospital,Health Care Services & Hospitals,Health Care,$5  to  $10 billion (USD),"NewYork-Presbyterian Hospital, Northwell Health",0,0,0,0,0,0,0,0,0,0,1,0,116,152,134,1.0
Data Scientist Manager,3.8,Slice,New York, NY,"Bengaluru, India",201 to 500 ,2016,Private,Lending,Finance,Unknown / Non-Applicable,Unknown,0,1,1,0,1,0,0,0,0,0,0,0,116,152,134,1.0
Data Scientist,3.8,Peloton Interactive,New York, NY,"New York, NY",1001 to 5000 ,2012,Public,"Health, Beauty, & Fitness",Consumer Services,Unknown / Non-Applicable,Unknown,0,0,1,1,1,0,0,1,0,0,0,0,116,152,134,1.0
Sr. Data Scientist,3.7,Bank of America,New York, NY,"Charlotte, NC",10000+ ,1904,Public,Banks & Credit Unions,Finance,$10+ billion (USD),Unknown,0,1,1,1,1,1,0,0,0,0,1,0,116,152,134,1.0
Data Scientist,4.4,Riskified,New York, NY,"New York, NY",501 to 1000 ,2013,Private,Research & Development,Business Services,Unknown / Non-Applicable,"Signifyd, Forter",0,1,1,1,1,1,0,0,0,0,1,0,116,152,134,1.0
Sr. Data Scientist,3.9,Amazon,New York, NY,"Seattle, WA",10000+ ,1994,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,1,1,1,1,0,0,0,0,0,0,0,116,152,134,1.0
Data Scientist,5.0,ingenium.agency,Brooklyn, NY,"New York, NY",1 to 50 ,2016,Private,Staffing & Outsourcing,Business Services,$1  to  $5 million (USD),Unknown,0,0,0,0,1,0,0,0,0,0,0,0,116,152,134,1.0
Data Scientist,3.9,Amazon,New York, NY,"Seattle, WA",10000+ ,1994,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,1,1,1,1,0,0,0,0,0,0,0,116,152,134,1.0
Data Scientist,3.6,Etsy,Brooklyn, NY,"Brooklyn, NY",501 to 1000 ,2005,Public,Other Retail Stores,Retail,$100  to  $500 million (USD),"Airbnb, Warby Parker, Kickstarter",0,0,1,0,0,0,0,0,1,0,0,0,116,152,134,1.0
Data Scientist Researcher,4.2,NJF Global Holdings,New York, NY,"London, United Kingdom",51 to 200 ,2003,Private,Staffing & Outsourcing,Business Services,$10  to  $25 million (USD),Unknown,0,1,0,0,1,0,0,0,0,0,0,0,116,152,134,1.0
Data Scientist,3.9,"JPMorgan Chase Bank, N.A.",Jersey City, NJ,"New York, NY",10000+ ,1799,Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,0,1,1,0,1,0,0,0,1,1,0,0,116,152,134,1.0
Data Scientist,3.7,IBM,New York, NY,"Armonk, NY",10000+ ,1911,Public,IT Services,Information Technology,$10+ billion (USD),"Amazon, Accenture, Microsoft",0,1,1,0,1,0,0,1,0,0,1,0,116,152,134,1.0
Data Scientist Manager,4.3,Caserta,New York, NY,"New York, NY",51 to 200 ,2001,Private,IT Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,0,1,0,0,1,0,1,0,0,116,152,134,1.0
Data Scientist,3.5,Credibly,New York, NY,"Southfield, MI",51 to 200 ,2010,Private,Lending,Finance,Unknown / Non-Applicable,Unknown,1,1,1,1,1,0,0,0,0,0,1,0,116,152,134,1.0
Data Scientist,4.0,Walt Disney Co.,New York, NY,"Burbank, CA",10000+ ,1923,Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),"News Corp, WarnerMedia, NBCUniversal",1,1,0,1,1,0,0,0,0,0,0,0,116,152,134,1.0
Data Scientist,3.0,Samsung NEXT,New York, NY,"Mountain View, CA",201 to 500 ,2012,Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,116,152,134,1.0
Sr. Data Scientist,3.1,Healthfirst,New York, NY,"New York, NY",1001 to 5000 ,1993,Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,"EmblemHealth, UnitedHealth Group, Aetna",0,1,1,0,0,0,0,1,0,1,0,0,133,171,152,1.0
Sr. Data Analyst,4.0,The Walt Disney Company,New York, NY,"Burbank, CA",10000+ ,1923,Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),"News Corp, WarnerMedia, NBCUniversal",0,1,0,1,1,1,0,0,0,0,0,0,133,171,152,1.0
Data Scientist Researcher,5.0,LaBine & Associates,New York, NY,"San Mateo, CA",1 to 50 ,2013,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,1,1,0,1,0,0,0,0,0,0,0,133,171,152,1.0
Sr. Data Scientist,4.4,Slice,New York, NY,"San Mateo, CA",51 to 200 ,2010,Private,Computer Hardware & Software,Information Technology,$10  to  $25 million (USD),Unknown,0,1,0,1,1,0,0,0,0,0,1,0,133,171,152,1.0
Data Scientist,2.6,WCG,Florham Park, NJ,"San Francisco, CA",201 to 500 ,2001,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Edelman, Weber Shandwick, Porter Novelli",1,1,1,1,1,1,0,0,0,0,1,1,133,171,152,1.0
Sr. Data Scientist,3.6,Humana,Jersey City, NJ,"Louisville, KY",10000+ ,1961,Public,Insurance Carriers,Insurance,$10+ billion (USD),"Cigna, Aetna, UnitedHealth Group",0,1,1,0,0,0,0,0,0,0,0,0,133,171,152,1.0
Data Scientist,4.1,Datadog,New York, NY,"New York, NY",1001 to 5000 ,2010,Public,Computer Hardware & Software,Information Technology,$100  to  $500 million (USD),Unknown,0,0,1,1,1,0,0,0,0,0,0,0,133,171,152,1.0
Sr. Data Scientist,3.3,Huxley,New York, NY,"London, United Kingdom",201 to 500 ,1995,Private,Staffing & Outsourcing,Business Services,$25  to  $50 million (USD),Unknown,0,1,0,1,0,0,0,1,0,0,1,0,133,171,152,1.0
Data Scientist Researcher,3.5,Samsung Research America,New York, NY,"Mountain View, CA",1001 to 5000 ,1988,Segment,Computer Hardware & Software,Information Technology,$50  to  $100 million (USD),"Sony, LG Electronics, Nokia",0,0,1,0,1,0,0,0,0,0,1,0,110,139,124,1.0
Data Scientist,4.1,Colgate-Palmolive,New York, NY,"New York, NY",10000+ ,1806,Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,1,0,1,1,0,0,1,0,0,0,0,110,139,124,1.0
Data Scientist Manager,3.2,First Health Group,New York, NY,"Bethesda, MD",10000+ ,1853,Private,Insurance Carriers,Insurance,$10+ billion (USD),Humana,0,0,1,0,0,0,0,0,0,0,1,0,110,139,124,1.0
Data Scientist Manager,4.0,Better.com,New York, NY,"New York, NY",501 to 1000 ,2014,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,1,1,1,1,0,0,1,0,0,0,0,110,139,124,1.0
Sr. Data Scientist,3.8,Spotify,New York, NY,"Stockholm, Sweden",1001 to 5000 ,2006,Public,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,1,1,1,1,0,0,0,0,0,0,0,110,139,124,1.0
Data Scientist,3.9,Point72,New York, NY,"Stamford, CT",1001 to 5000 ,2014,Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Unknown,0,0,0,0,1,0,0,0,0,0,0,0,110,139,124,1.0
Data Scientist,4.4,D. E. Shaw & Co.,New York, NY,"New York, NY",1001 to 5000 ,1988,Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,"Renaissance Technologies LLC, Two Sigma, AQR Capital Management",0,0,0,0,0,1,1,0,0,0,1,0,110,139,124,1.0
Sr. Data Scientist,3.6,Etsy,New York, NY,"Brooklyn, NY",501 to 1000 ,2005,Public,Other Retail Stores,Retail,$100  to  $500 million (USD),"Airbnb, Warby Parker, Kickstarter",0,0,1,1,0,0,0,0,0,0,0,0,110,139,124,1.0
Data Scientist,3.9,Amazon,New York, NY,"Seattle, WA",10000+ ,1994,Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",0,1,1,1,1,0,0,1,0,0,0,0,110,139,124,1.0
Sr. Data Scientist,3.7,"Take-Two Interactive Software, Inc.",New York, NY,"New York, NY",1001 to 5000 ,1993,Public,Video Games,Media,$1  to  $2 billion (USD),"Activision Blizzard, Electronic Arts",0,1,1,1,1,1,0,1,0,0,1,0,110,139,124,1.0
Data Scientist,4.1,Datadog,New York, NY,"New York, NY",1001 to 5000 ,2010,Public,Computer Hardware & Software,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,1,1,0,0,1,0,1,0,0,110,139,124,1.0
Data Analyst,4.4,Two Sigma,New York, NY,"New York, NY",1001 to 5000 ,2001,Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,0,0,0,0,1,0,110,139,124,1.0
Sr. Data Scientist,3.7,Komodo Health,New York, NY,"San Francisco, CA",51 to 200 ,2014,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,110,139,124,1.0
Data Analyst,4.9,Teachers Pay Teachers,New York, NY,"New York, NY",51 to 200 ,2006,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,0,0,0,0,1,0,110,139,124,1.0
Sr. Data Scientist,3.6,TMP WORLDWIDE,New York, NY,"New York, NY",501 to 1000 ,2006,Private,Advertising & Marketing,Business Services,$100  to  $500 million (USD),"Jibe, Phenom People, SmashFly Technologies",0,0,1,1,1,0,0,0,0,0,0,0,82,141,111,1.0
Sr. Data Scientist,3.6,DoubleVerify,New York, NY,"New York, NY",201 to 500 ,2008,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,1,1,0,0,1,0,0,0,0,82,141,111,1.0
Sr. Data Scientist,3.3,ERGO Group,New York, NY,"Dublin, Ireland",201 to 500 ,1993,Private,Enterprise Software & Network Solutions,Information Technology,$25  to  $50 million (USD),Unknown,0,0,1,0,0,0,0,0,0,0,0,0,82,141,111,1.0
Data Analyst,3.6,DBRS Morningstar,New York, NY,"Toronto, Canada",201 to 500 ,1976,Private,Financial Analytics & Research,Finance,Unknown / Non-Applicable,"S&P Global Ratings, Moody's Corporation, Fitch Ratings",1,1,1,1,1,0,0,1,0,0,0,0,82,141,111,1.0
Sr. Data Scientist,3.8,Spotify,New York, NY,"Stockholm, Sweden",1001 to 5000 ,2006,Public,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,1,0,1,1,0,0,0,0,0,0,0,82,141,111,1.0
